customer_id,tenure_months,monthly_charges,total_charges,support_calls_30d,contract,payment_method,internet_service,churn
C041362,43,103.36,1664.69,1,month-to-month,credit_card,fiber,0
C041363,4,124.94,4093.95,4,two-year,credit_card,dsl,0
C041364,54,76.66,1107.31,4,two-year,pix,fiber,0
C041365,14,139.22,4002.34,2,two-year,bank_transfer,fiber,0
C041366,37,48.34,1066.32,5,month-to-month,credit_card,fiber,0
C041367,69,36.43,8898.1,3,one-year,boleto,fiber,0
C041368,56,39.91,1238.89,4,month-to-month,credit_card,fiber,1
C041369,51,138.66,1356.4,0,two-year,boleto,fiber,0
C041370,5,100.63,1417.71,5,one-year,boleto,dsl,1
C041371,62,35.17,3235.25,3,two-year,credit_card,fiber,0
C041372,24,70.57,1537.04,4,two-year,bank_transfer,none,1
C041373,3,59.83,4018.56,4,month-to-month,bank_transfer,fiber,0
C041374,70,134.01,3716.33,5,month-to-month,credit_card,fiber,0
C041375,13,66.09,6784.01,3,one-year,bank_transfer,fiber,0
C041376,23,31.13,6354.39,2,month-to-month,boleto,fiber,1
C041377,10,21.43,8174.02,5,month-to-month,credit_card,none,0
C041378,45,94.26,8378.26,0,month-to-month,bank_transfer,fiber,0
C041379,63,39.63,2513.13,2,month-to-month,boleto,dsl,0
C041380,37,149.05,2051.75,5,month-to-month,pix,dsl,0
C041381,63,137.88,7334.16,2,two-year,credit_card,none,1
C041382,68,87.57,3119.71,5,month-to-month,bank_transfer,fiber,0
C041383,63,110.93,7460.44,1,two-year,boleto,dsl,0
C041384,11,45.83,8775.88,2,month-to-month,pix,fiber,0
C041385,15,22.63,3971.51,3,month-to-month,bank_transfer,fiber,1
C041386,21,23.43,7857.14,4,month-to-month,boleto,fiber,0
C041387,46,93.69,3648.06,2,month-to-month,boleto,dsl,0
C041388,62,42.07,4530.9,3,one-year,boleto,fiber,0
C041389,22,112.92,7107.12,0,two-year,credit_card,none,1
C041390,48,111.27,7621.51,1,month-to-month,pix,dsl,0
C041391,13,145.1,70.21,4,month-to-month,boleto,fiber,1
C041392,39,120.34,577.74,0,one-year,boleto,dsl,0
C041393,56,93.27,6387.03,1,month-to-month,credit_card,none,1
C041394,28,64.94,3561.85,1,month-to-month,bank_transfer,fiber,1
C041395,11,144.5,5696.21,0,month-to-month,boleto,dsl,0
C041396,30,44.26,3240.27,4,two-year,pix,dsl,0
C041397,55,45.96,8236.02,2,month-to-month,credit_card,fiber,0
C041398,68,101.97,5009.95,1,month-to-month,pix,fiber,0
C041399,44,148.29,4064.81,3,one-year,credit_card,none,0
C041400,48,30.79,8003.13,1,month-to-month,credit_card,dsl,1
C041401,30,148.69,674.84,3,month-to-month,credit_card,none,0
C041402,67,71.02,6196.13,3,one-year,credit_card,dsl,0
C041403,63,103.07,2191.57,4,two-year,credit_card,fiber,1
C041404,70,108.97,1823.33,1,month-to-month,bank_transfer,fiber,1
C041405,63,92.41,4168.38,3,one-year,boleto,fiber,0
C041406,39,139.35,7592.72,3,month-to-month,bank_transfer,fiber,1
C041407,70,62.01,3797.79,5,month-to-month,pix,fiber,0
C041408,44,115.6,360.02,5,month-to-month,credit_card,fiber,0
C041409,43,90.64,4358.53,3,month-to-month,pix,fiber,0
C041410,47,119.69,3442.05,1,month-to-month,bank_transfer,dsl,1
C041411,13,132.46,5417.65,1,one-year,bank_transfer,none,0
C041412,61,70.84,4144.14,1,month-to-month,credit_card,fiber,0
C041413,26,21.37,3218.07,2,month-to-month,credit_card,dsl,1
C041414,48,122.39,8311.42,1,two-year,bank_transfer,fiber,0
C041415,61,37.33,5676.52,2,month-to-month,credit_card,none,1
C041416,8,56.51,6332.05,2,one-year,pix,none,0
C041417,21,94.74,2209.07,4,one-year,pix,fiber,0
C041418,68,44.44,4459.82,0,month-to-month,pix,fiber,1
C041419,26,131.18,2261.11,2,one-year,pix,fiber,0
C041420,48,56.74,4951.21,4,month-to-month,bank_transfer,fiber,0
C041421,40,62.87,962.16,5,one-year,boleto,dsl,0
C041422,63,114.01,8467.47,1,month-to-month,pix,fiber,0
C041423,37,35.06,1221.23,5,month-to-month,credit_card,fiber,0
C041424,31,105.79,2833.98,2,two-year,credit_card,fiber,0
C041425,1,23.56,1274.07,4,month-to-month,pix,none,0
C041426,34,109.61,2689.99,2,month-to-month,credit_card,fiber,0
C041427,42,71.62,833.65,0,two-year,credit_card,fiber,0
C041428,50,119.3,8191.08,2,month-to-month,boleto,fiber,1
C041429,56,26.69,3109.43,3,month-to-month,bank_transfer,dsl,0
C041430,56,138.25,4922.16,4,one-year,bank_transfer,dsl,0
C041431,33,65.19,5307.03,3,two-year,bank_transfer,dsl,1
C041432,5,70.59,1768.99,2,month-to-month,pix,fiber,0
C041433,18,42.34,8807.95,1,one-year,bank_transfer,none,0
C041434,29,36.76,8013.77,2,month-to-month,credit_card,fiber,0
C041435,71,27.08,1837.92,2,month-to-month,boleto,fiber,0
C041436,56,33.97,8534.45,5,month-to-month,credit_card,dsl,1
C041437,65,92.07,8584.88,0,month-to-month,bank_transfer,fiber,0
C041438,72,114.73,5337.51,4,one-year,pix,none,0
C041439,9,33.27,753.75,4,month-to-month,pix,fiber,1
C041440,0,36.77,264.95,1,one-year,bank_transfer,none,0
C041441,41,31.8,4950.6,4,month-to-month,boleto,fiber,1
C041442,19,83.58,5127.58,3,one-year,bank_transfer,none,1
C041443,63,48.8,8005.71,2,month-to-month,pix,fiber,0
C041444,33,38.99,6502.81,4,month-to-month,credit_card,dsl,0
C041445,0,74.69,3567.38,4,month-to-month,pix,fiber,0
C041446,16,97.0,6666.66,1,one-year,boleto,fiber,0
C041447,24,43.12,6564.33,1,two-year,pix,none,1
C041448,1,121.05,3351.42,5,one-year,boleto,none,0
C041449,23,97.49,4669.71,2,month-to-month,bank_transfer,dsl,1
C041450,39,118.81,5614.05,3,month-to-month,boleto,fiber,0
C041451,65,62.85,2160.46,2,two-year,pix,fiber,1
C041452,47,71.07,2274.59,2,month-to-month,pix,dsl,1
C041453,6,147.48,4486.54,5,month-to-month,credit_card,dsl,0
C041454,30,98.63,7759.59,2,month-to-month,bank_transfer,fiber,1
C041455,56,39.71,6383.81,2,month-to-month,pix,none,1
C041456,27,112.86,1844.36,4,month-to-month,bank_transfer,fiber,1
C041457,41,116.69,369.07,3,month-to-month,credit_card,fiber,0
C041458,71,145.41,8427.1,1,two-year,credit_card,fiber,0
C041459,10,91.16,2892.77,0,month-to-month,credit_card,fiber,0
C041460,34,96.64,4580.27,0,two-year,bank_transfer,fiber,1
C041461,44,59.68,352.68,3,month-to-month,credit_card,dsl,1
C041462,58,92.36,3583.17,3,month-to-month,bank_transfer,fiber,0
C041463,61,25.05,2346.87,2,month-to-month,pix,dsl,0
C041464,20,127.04,8704.56,1,one-year,credit_card,none,0
C041465,34,110.32,3101.49,4,two-year,bank_transfer,fiber,1
C041466,60,108.75,1521.6,3,month-to-month,credit_card,none,1
C041467,61,108.5,6351.67,4,month-to-month,pix,fiber,1
C041468,60,48.26,3462.11,1,month-to-month,credit_card,fiber,0
C041469,48,25.74,7059.94,0,two-year,bank_transfer,dsl,0
C041470,19,88.62,231.46,3,month-to-month,credit_card,fiber,0
C041471,26,90.22,3419.33,0,one-year,boleto,dsl,0
C041472,47,130.91,175.2,5,month-to-month,pix,fiber,0
C041473,18,108.19,364.09,3,month-to-month,pix,fiber,0
C041474,49,62.7,2893.38,2,two-year,pix,fiber,1
C041475,37,87.36,1165.82,5,one-year,bank_transfer,dsl,0
C041476,32,89.15,4815.35,3,month-to-month,boleto,fiber,1
C041477,25,111.04,8833.64,2,month-to-month,credit_card,dsl,0
C041478,56,117.95,8138.1,0,one-year,bank_transfer,dsl,0
C041479,33,100.21,4459.13,2,one-year,credit_card,fiber,0
C041480,22,131.06,3956.49,4,one-year,boleto,fiber,0
C041481,28,61.5,8096.79,2,one-year,pix,fiber,0
C041482,35,126.56,5605.94,4,month-to-month,bank_transfer,fiber,0
C041483,45,24.59,6788.11,1,two-year,pix,fiber,0
C041484,72,128.6,4851.44,3,one-year,credit_card,fiber,0
C041485,24,60.23,2010.06,1,month-to-month,bank_transfer,dsl,0
C041486,13,110.3,3100.07,4,one-year,bank_transfer,fiber,0
C041487,71,112.48,8447.83,5,one-year,credit_card,fiber,0
C041488,10,68.88,4826.53,2,one-year,pix,fiber,0
C041489,65,49.8,3115.51,3,two-year,credit_card,fiber,0
C041490,10,118.0,84.8,5,month-to-month,boleto,fiber,0
C041491,26,59.95,3510.83,3,month-to-month,boleto,none,0
C041492,72,62.04,2711.73,5,month-to-month,credit_card,fiber,0
C041493,12,103.83,3748.56,4,month-to-month,credit_card,none,0
C041494,11,109.85,4376.39,3,month-to-month,bank_transfer,fiber,0
C041495,44,20.67,5751.16,1,one-year,bank_transfer,dsl,1
C041496,13,85.25,8265.51,3,month-to-month,boleto,dsl,0
C041497,1,127.03,5105.33,3,one-year,pix,fiber,0
C041498,50,72.43,7954.02,5,one-year,boleto,dsl,1
C041499,70,65.64,8849.26,2,month-to-month,credit_card,none,0
C041500,55,100.64,378.05,5,one-year,bank_transfer,dsl,0
C041501,70,44.96,514.06,4,two-year,pix,fiber,0
C041502,38,140.31,8355.59,4,two-year,boleto,fiber,1
C041503,44,50.33,629.35,4,month-to-month,credit_card,dsl,1
C041504,71,110.32,1708.67,2,month-to-month,pix,dsl,0
C041505,36,107.95,1310.45,1,month-to-month,boleto,dsl,0
C041506,2,112.69,5038.27,0,one-year,pix,fiber,0
C041507,17,129.11,4623.1,0,month-to-month,pix,fiber,1
C041508,45,87.96,1010.81,5,month-to-month,boleto,dsl,0
C041509,62,137.42,5552.74,2,month-to-month,boleto,none,0
C041510,44,99.45,138.13,4,two-year,pix,fiber,0
C041511,29,145.22,7640.01,4,month-to-month,credit_card,none,0
C041512,23,31.88,1900.7,0,one-year,pix,fiber,1
C041513,49,129.65,2003.43,4,one-year,bank_transfer,fiber,1
C041514,65,101.59,6200.7,2,one-year,bank_transfer,fiber,1
C041515,20,135.41,4868.5,5,month-to-month,pix,fiber,0
C041516,40,65.59,5967.33,2,month-to-month,credit_card,fiber,0
C041517,31,104.9,1404.13,3,month-to-month,pix,fiber,0
C041518,17,86.73,3196.54,2,month-to-month,credit_card,none,0
C041519,29,118.88,2982.38,2,two-year,pix,fiber,0
C041520,6,105.6,8730.22,3,one-year,pix,dsl,0
C041521,38,136.08,6886.67,0,month-to-month,boleto,fiber,0
C041522,7,75.86,8592.82,3,month-to-month,pix,fiber,1
C041523,34,95.68,5324.75,4,month-to-month,boleto,dsl,0
C041524,65,130.53,6202.77,1,month-to-month,bank_transfer,dsl,0
C041525,10,92.45,2231.21,5,one-year,credit_card,none,0
C041526,18,75.54,1016.73,3,month-to-month,credit_card,fiber,0
C041527,52,80.76,4927.58,0,month-to-month,boleto,none,1
C041528,66,120.42,6505.28,5,two-year,credit_card,fiber,1
C041529,69,142.17,5838.09,5,one-year,pix,none,0
C041530,8,46.51,8235.37,4,month-to-month,boleto,dsl,0
C041531,17,52.48,3296.34,5,one-year,pix,fiber,0
C041532,71,45.09,1590.32,4,one-year,pix,fiber,0
C041533,36,44.52,1328.96,0,two-year,boleto,fiber,0
C041534,60,28.08,340.19,0,month-to-month,bank_transfer,dsl,1
C041535,1,123.69,4968.4,1,month-to-month,boleto,fiber,0
C041536,8,64.12,2961.29,4,one-year,bank_transfer,dsl,0
C041537,14,75.2,3942.99,3,month-to-month,credit_card,fiber,0
C041538,6,132.52,3599.63,4,month-to-month,pix,none,0
C041539,65,139.06,4833.75,1,one-year,pix,fiber,1
C041540,58,90.89,3826.97,3,month-to-month,bank_transfer,dsl,0
C041541,28,32.66,6976.19,5,month-to-month,credit_card,dsl,0
C041542,5,79.32,3633.77,4,one-year,pix,fiber,0
C041543,7,138.75,8823.19,3,month-to-month,bank_transfer,none,0
C041544,19,137.23,4330.82,4,month-to-month,pix,fiber,0
C041545,53,62.26,2421.21,2,two-year,pix,dsl,1
C041546,58,146.23,7205.33,2,month-to-month,pix,dsl,0
C041547,39,62.16,3083.47,4,two-year,pix,none,1
C041548,66,125.85,4167.17,0,one-year,boleto,none,1
C041549,67,141.71,2445.41,1,month-to-month,pix,none,0
C041550,56,36.89,7197.23,4,one-year,bank_transfer,fiber,0
C041551,5,57.99,5084.88,2,month-to-month,bank_transfer,fiber,0
C041552,64,92.92,2835.04,0,month-to-month,credit_card,fiber,0
C041553,66,67.94,6531.7,2,two-year,credit_card,dsl,0
C041554,40,147.3,1722.05,3,two-year,credit_card,dsl,0
C041555,43,72.41,3476.96,2,one-year,bank_transfer,fiber,0
C041556,56,128.94,2882.49,4,two-year,bank_transfer,fiber,0
C041557,43,45.72,7015.03,3,one-year,boleto,fiber,0
C041558,25,147.81,6639.48,4,month-to-month,pix,fiber,1
C041559,50,114.91,6759.12,1,month-to-month,pix,none,0
C041560,57,21.81,536.98,3,month-to-month,credit_card,none,0
C041561,10,42.41,5827.52,4,one-year,credit_card,none,0
C041562,49,33.29,2109.51,5,one-year,pix,dsl,0
C041563,12,96.9,8672.06,4,month-to-month,credit_card,fiber,1
C041564,41,128.4,4849.1,5,month-to-month,boleto,fiber,1
C041565,7,122.08,8009.43,0,two-year,boleto,fiber,0
C041566,72,95.17,5240.88,1,two-year,boleto,none,0
C041567,48,100.23,2809.24,5,month-to-month,credit_card,fiber,0
C041568,34,142.61,8108.24,4,month-to-month,bank_transfer,none,1
C041569,36,78.81,4281.46,5,one-year,credit_card,fiber,0
C041570,45,117.56,49.8,2,two-year,credit_card,fiber,1
C041571,9,32.63,3440.76,3,month-to-month,boleto,fiber,0
C041572,37,30.99,8551.89,5,month-to-month,credit_card,none,0
C041573,52,42.33,267.67,2,month-to-month,credit_card,dsl,0
C041574,19,144.53,1466.45,1,one-year,bank_transfer,none,0
C041575,34,118.76,1153.87,2,one-year,pix,dsl,0
C041576,24,138.5,5505.53,5,month-to-month,boleto,none,0
C041577,11,64.19,7253.76,2,month-to-month,credit_card,fiber,0
C041578,71,41.77,70.82,0,month-to-month,credit_card,fiber,0
C041579,43,27.79,7440.76,4,month-to-month,credit_card,fiber,0
C041580,28,76.93,1283.53,5,month-to-month,pix,fiber,0
C041581,24,146.34,3304.25,1,two-year,bank_transfer,fiber,0
C041582,49,25.46,6658.22,2,two-year,bank_transfer,fiber,0
C041583,7,140.53,8379.57,5,one-year,credit_card,fiber,1
C041584,41,55.88,8678.97,1,one-year,boleto,dsl,1
C041585,16,27.46,2138.59,0,month-to-month,boleto,none,0
C041586,64,42.47,8913.48,2,month-to-month,pix,fiber,0
C041587,57,32.87,7302.93,0,month-to-month,boleto,dsl,1
C041588,55,108.39,4430.53,2,month-to-month,pix,none,0
C041589,10,144.25,5676.96,1,two-year,pix,fiber,0
C041590,5,148.51,5602.37,1,one-year,pix,fiber,1
C041591,33,29.21,8002.11,1,month-to-month,bank_transfer,fiber,1
C041592,25,91.13,3574.67,3,month-to-month,credit_card,dsl,0
C041593,52,76.52,7626.56,1,month-to-month,boleto,none,1
C041594,51,56.34,7080.52,5,two-year,bank_transfer,fiber,0
C041595,28,90.0,1326.88,1,month-to-month,boleto,fiber,0
C041596,11,51.9,4316.51,0,two-year,bank_transfer,fiber,1
C041597,23,51.19,7489.75,0,month-to-month,bank_transfer,fiber,1
C041598,36,144.18,8727.82,5,one-year,credit_card,fiber,0
C041599,18,117.32,745.96,0,one-year,pix,none,1
C041600,23,119.54,8780.46,1,one-year,boleto,fiber,0
C041601,17,86.44,7873.84,0,one-year,boleto,fiber,1
C041602,4,75.25,6150.25,3,month-to-month,boleto,fiber,0
C041603,43,69.78,3354.88,3,month-to-month,bank_transfer,fiber,0
C041604,72,37.76,8012.64,3,month-to-month,boleto,fiber,0
C041605,69,146.48,2438.47,4,one-year,bank_transfer,fiber,0
C041606,67,107.82,975.73,0,two-year,credit_card,fiber,0
C041607,48,86.01,49.99,0,month-to-month,boleto,fiber,0
C041608,54,101.89,3661.67,0,month-to-month,pix,fiber,0
C041609,4,149.64,5440.95,2,two-year,boleto,fiber,0
C041610,14,52.53,1990.76,0,one-year,credit_card,none,0
C041611,51,134.24,454.05,4,one-year,boleto,fiber,0
C041612,72,33.05,260.1,3,two-year,credit_card,fiber,0
C041613,66,20.73,6551.32,5,month-to-month,credit_card,dsl,1
C041614,46,138.58,3475.45,3,one-year,boleto,fiber,0
C041615,7,31.26,5714.38,1,month-to-month,boleto,none,0
C041616,70,109.21,2867.66,2,month-to-month,bank_transfer,fiber,0
C041617,23,82.24,1375.87,5,two-year,boleto,fiber,0
C041618,3,73.41,768.64,4,month-to-month,pix,fiber,0
C041619,56,148.68,9.37,2,one-year,pix,none,0
C041620,12,62.01,4083.65,4,month-to-month,bank_transfer,fiber,0
C041621,22,32.14,951.4,3,month-to-month,boleto,fiber,0
C041622,49,51.76,8568.34,1,one-year,pix,dsl,0
C041623,70,145.27,3362.99,5,two-year,credit_card,fiber,0
C041624,66,141.61,7973.52,2,month-to-month,boleto,fiber,1
C041625,11,57.96,724.51,3,two-year,boleto,fiber,1
C041626,12,90.98,1044.18,4,month-to-month,credit_card,none,1
C041627,59,96.85,4467.73,5,month-to-month,bank_transfer,dsl,0
C041628,23,147.34,7271.21,3,month-to-month,credit_card,fiber,1
C041629,5,101.01,6700.76,2,month-to-month,boleto,fiber,0
C041630,42,130.45,2046.14,1,one-year,pix,dsl,0
C041631,47,38.83,3549.58,4,month-to-month,bank_transfer,fiber,1
C041632,72,84.16,5374.65,2,one-year,credit_card,fiber,0
C041633,35,119.33,2721.58,2,one-year,credit_card,fiber,0
C041634,58,25.45,1451.12,2,month-to-month,boleto,none,1
C041635,39,76.14,4001.42,0,month-to-month,bank_transfer,dsl,0
C041636,67,142.85,4211.27,5,two-year,bank_transfer,fiber,0
C041637,35,121.43,1983.47,2,month-to-month,pix,dsl,0
C041638,49,38.07,3330.19,3,month-to-month,boleto,fiber,1
C041639,70,83.6,1492.74,4,month-to-month,credit_card,fiber,0
C041640,64,79.77,4635.55,5,one-year,credit_card,fiber,1
C041641,29,35.66,7353.61,5,one-year,bank_transfer,none,0
C041642,37,60.16,2075.8,1,one-year,pix,fiber,0
C041643,43,43.49,8231.8,1,month-to-month,boleto,fiber,0
C041644,9,148.49,1074.73,5,month-to-month,pix,dsl,0
C041645,17,85.6,8662.46,5,one-year,boleto,fiber,0
C041646,51,40.01,8639.55,0,month-to-month,credit_card,fiber,0
C041647,5,80.76,5034.02,2,month-to-month,bank_transfer,fiber,1
C041648,43,31.72,6108.77,3,month-to-month,credit_card,dsl,0
C041649,35,129.41,7041.61,2,two-year,credit_card,fiber,0
C041650,35,103.12,1771.23,5,one-year,credit_card,none,0
C041651,61,87.71,2986.49,3,month-to-month,bank_transfer,fiber,1
C041652,20,114.89,2950.01,5,one-year,credit_card,dsl,1
C041653,57,60.19,2726.23,1,month-to-month,boleto,fiber,0
C041654,57,72.91,2667.5,0,month-to-month,boleto,fiber,0
C041655,72,31.76,6001.95,1,month-to-month,boleto,dsl,0
C041656,59,51.39,3434.82,3,two-year,credit_card,dsl,0
C041657,37,24.23,2653.14,1,two-year,bank_transfer,dsl,0
C041658,26,33.56,6560.65,1,two-year,pix,dsl,0
C041659,57,105.06,7260.06,0,month-to-month,credit_card,none,0
C041660,67,49.35,1243.79,4,month-to-month,pix,fiber,1
C041661,20,20.88,4293.49,1,two-year,bank_transfer,none,0
C041662,26,45.45,2732.57,4,one-year,bank_transfer,fiber,0
C041663,36,59.98,5235.39,1,one-year,boleto,fiber,1
C041664,7,38.38,3896.66,5,month-to-month,pix,dsl,0
C041665,22,47.69,5236.05,1,month-to-month,credit_card,fiber,0
C041666,12,146.86,7050.14,0,two-year,bank_transfer,dsl,0
C041667,56,23.12,3685.85,1,one-year,boleto,fiber,0
C041668,36,93.44,4483.77,4,month-to-month,credit_card,fiber,0
C041669,44,121.9,2763.5,0,month-to-month,boleto,fiber,1
C041670,5,147.59,804.98,0,month-to-month,boleto,fiber,0
C041671,41,66.61,2156.72,3,one-year,pix,fiber,0
C041672,52,59.6,2088.09,5,one-year,pix,fiber,1
C041673,50,75.04,4399.11,3,month-to-month,boleto,dsl,1
C041674,58,101.62,5958.18,2,one-year,bank_transfer,fiber,1
C041675,8,77.23,3699.22,2,month-to-month,boleto,none,0
C041676,40,62.86,4075.25,1,month-to-month,boleto,fiber,0
C041677,35,138.57,4815.34,4,one-year,bank_transfer,dsl,0
C041678,65,73.44,2674.58,5,month-to-month,credit_card,fiber,0
C041679,50,44.18,7234.34,3,month-to-month,bank_transfer,dsl,0
C041680,69,149.5,4252.15,0,one-year,credit_card,fiber,0
C041681,1,93.6,4123.69,5,two-year,bank_transfer,fiber,0
C041682,32,130.59,4975.75,5,month-to-month,pix,fiber,1
C041683,51,61.72,3288.91,5,one-year,credit_card,none,0
C041684,6,50.09,896.79,3,one-year,credit_card,dsl,0
C041685,47,44.7,3943.05,2,two-year,pix,dsl,0
C041686,16,118.18,7249.81,2,one-year,pix,fiber,0
C041687,5,145.67,8894.04,5,month-to-month,boleto,none,0
C041688,48,142.38,7433.19,0,two-year,bank_transfer,fiber,1
C041689,31,111.93,2340.57,4,month-to-month,pix,dsl,0
C041690,29,113.99,1990.6,1,one-year,boleto,fiber,0
C041691,23,54.44,7725.48,1,one-year,bank_transfer,fiber,0
C041692,50,68.79,6028.63,4,two-year,pix,fiber,0
C041693,45,28.61,6373.94,5,one-year,bank_transfer,dsl,0
C041694,48,93.17,2087.57,2,one-year,pix,dsl,1
C041695,57,144.61,2286.53,0,two-year,boleto,fiber,0
C041696,44,106.35,4502.54,1,month-to-month,bank_transfer,fiber,1
C041697,5,76.17,2952.1,5,month-to-month,credit_card,fiber,0
C041698,11,59.76,3336.24,0,month-to-month,credit_card,fiber,0
C041699,72,84.2,8935.01,3,month-to-month,boleto,fiber,0
C041700,20,64.94,3394.7,0,month-to-month,boleto,fiber,1
C041701,31,140.23,7731.41,0,two-year,credit_card,fiber,0
C041702,27,112.25,7301.27,5,one-year,bank_transfer,fiber,0
C041703,72,53.89,4514.3,3,one-year,credit_card,fiber,0
C041704,60,76.64,8512.63,0,month-to-month,credit_card,fiber,1
C041705,35,21.66,3531.76,5,one-year,pix,fiber,0
C041706,49,22.84,3872.34,3,month-to-month,boleto,fiber,0
C041707,40,77.89,1653.73,0,one-year,bank_transfer,fiber,0
C041708,47,76.78,5624.47,3,month-to-month,bank_transfer,fiber,1
C041709,69,21.54,2567.05,5,one-year,credit_card,fiber,0
C041710,49,67.71,4001.45,1,one-year,bank_transfer,fiber,0
C041711,8,55.34,7711.81,4,month-to-month,credit_card,fiber,0
C041712,36,56.35,7088.97,2,one-year,credit_card,fiber,0
C041713,59,63.78,961.51,1,month-to-month,bank_transfer,fiber,1
C041714,2,97.73,6774.36,3,month-to-month,credit_card,fiber,0
C041715,26,114.18,5762.62,0,two-year,bank_transfer,none,0
C041716,14,70.92,6708.04,1,month-to-month,credit_card,dsl,1
C041717,52,147.61,309.95,2,one-year,credit_card,fiber,0
C041718,10,95.66,5286.65,0,month-to-month,boleto,fiber,0
C041719,45,110.13,972.85,4,month-to-month,bank_transfer,none,0
C041720,4,78.82,6245.8,2,month-to-month,boleto,fiber,0
C041721,67,142.14,622.12,5,two-year,bank_transfer,dsl,0
C041722,23,90.04,1000.99,1,month-to-month,bank_transfer,fiber,0
C041723,29,116.84,1429.92,3,month-to-month,credit_card,fiber,0
C041724,57,87.7,5389.41,1,two-year,boleto,fiber,0
C041725,27,132.75,4340.89,3,month-to-month,bank_transfer,fiber,0
C041726,8,119.43,5506.46,3,month-to-month,credit_card,fiber,1
C041727,66,127.26,3365.4,3,one-year,credit_card,none,1
C041728,8,28.2,5918.74,1,month-to-month,boleto,dsl,0
C041729,36,94.41,3588.04,2,month-to-month,boleto,fiber,0
C041730,9,87.97,4350.06,1,month-to-month,credit_card,fiber,0
C041731,50,70.66,8043.1,4,month-to-month,bank_transfer,fiber,0
C041732,19,56.11,2659.21,1,month-to-month,credit_card,fiber,0
C041733,68,126.28,6036.19,0,one-year,credit_card,dsl,0
C041734,14,57.63,1452.93,4,month-to-month,boleto,fiber,0
C041735,48,93.75,6944.37,0,month-to-month,bank_transfer,fiber,0
C041736,1,84.61,1377.4,2,month-to-month,bank_transfer,fiber,0
C041737,8,86.3,7487.22,0,one-year,boleto,dsl,0
